user_id,branches_of_interest,tags_followed,active_hours,buddies
stu_0151,"[""CSE""]","[""project"", ""internships"", ""python"", ""clubs""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_0682"", ""stu_3267""]"
stu_0152,"[""DS"", ""Mech""]","[""python"", ""project"", ""clubs"", ""career"", ""ML""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_3289"", ""stu_2559""]"
stu_0153,"[""AI"", ""Mech""]","[""design"", ""project"", ""coding"", ""ML""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_3862"", ""stu_2574"", ""stu_1613""]"
stu_0154,"[""CSE""]","[""startups"", ""python"", ""internships""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_0900"", ""stu_4262""]"
stu_0155,"[""AI"", ""Mech""]","[""startups"", ""career"", ""coding"", ""internships"", ""clubs""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_4376"", ""stu_4570""]"
stu_0156,"[""Mech""]","[""career"", ""clubs"", ""python""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_1501"", ""stu_1779"", ""stu_3699""]"
stu_0157,"[""AI""]","[""ML"", ""project"", ""coding""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_3204"", ""stu_4897""]"
stu_0158,"[""IT""]","[""design"", ""ML"", ""project"", ""events"", ""coding""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_3965"", ""stu_3438""]"
stu_0159,"[""Mech""]","[""startups"", ""design"", ""clubs"", ""python"", ""career""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_0523"", ""stu_3487"", ""stu_2146"", ""stu_2069""]"
stu_0160,"[""Mech"", ""ECE""]","[""ML"", ""design"", ""project"", ""clubs"", ""career""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_2461"", ""stu_1488""]"
stu_0161,"[""AI""]","[""project"", ""events"", ""ML"", ""design"", ""internships""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_3647"", ""stu_0735"", ""stu_3293""]"
stu_0162,"[""CSE""]","[""ML"", ""career"", ""events""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_0892"", ""stu_0267"", ""stu_0255"", ""stu_4399""]"
stu_0163,"[""Mech""]","[""events"", ""startups"", ""career""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_4893"", ""stu_2302"", ""stu_0269""]"
stu_0164,"[""Mech"", ""CSE""]","[""career"", ""ML"", ""events"", ""design""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_3508"", ""stu_4025"", ""stu_3668""]"
stu_0165,"[""ECE"", ""AI""]","[""project"", ""career"", ""coding""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_0399"", ""stu_4954""]"
stu_0166,"[""IT""]","[""clubs"", ""career"", ""ML""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_4936"", ""stu_4255"", ""stu_3611"", ""stu_0032""]"
stu_0167,"[""AI"", ""IT""]","[""project"", ""clubs"", ""career"", ""python""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_0627"", ""stu_3187"", ""stu_2807"", ""stu_1283""]"
stu_0168,"[""ECE"", ""CSE""]","[""internships"", ""project"", ""design"", ""career""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_0377"", ""stu_1542""]"
stu_0169,"[""ECE"", ""DS""]","[""events"", ""project"", ""coding""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_2121"", ""stu_1283""]"
stu_0170,"[""ECE""]","[""internships"", ""project"", ""python"", ""coding"", ""design""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_3131"", ""stu_0980"", ""stu_3367"", ""stu_2097""]"
stu_0171,"[""DS""]","[""clubs"", ""startups"", ""career"", ""project""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_2004"", ""stu_0367"", ""stu_0419""]"
stu_0172,"[""CSE"", ""AI""]","[""python"", ""events"", ""design"", ""internships"", ""clubs""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_4891"", ""stu_2973"", ""stu_4592"", ""stu_1685""]"
stu_0173,"[""Mech""]","[""events"", ""ML"", ""startups""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_1589"", ""stu_0864""]"
stu_0174,"[""Mech"", ""DS""]","[""ML"", ""startups"", ""internships"", ""clubs""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_1274"", ""stu_0720"", ""stu_3224""]"
stu_0175,"[""AI""]","[""coding"", ""python"", ""project""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_3288"", ""stu_4486"", ""stu_0825"", ""stu_0253""]"
stu_0176,"[""AI"", ""CSE""]","[""ML"", ""design"", ""clubs"", ""project""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_4847"", ""stu_4927""]"
stu_0177,"[""Mech""]","[""project"", ""startups"", ""python""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_4525"", ""stu_1988""]"
stu_0178,"[""IT"", ""DS""]","[""project"", ""internships"", ""python"", ""clubs"", ""events""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_1395"", ""stu_3234"", ""stu_4372""]"
stu_0179,"[""AI""]","[""clubs"", ""startups"", ""project"", ""events"", ""career""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_1550"", ""stu_1373"", ""stu_3972""]"
stu_0180,"[""Mech"", ""DS""]","[""python"", ""career"", ""clubs"", ""startups"", ""design""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_0018"", ""stu_2478"", ""stu_3467""]"
stu_0181,"[""Mech""]","[""clubs"", ""career"", ""design"", ""startups"", ""internships""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_0977"", ""stu_0482"", ""stu_1885"", ""stu_2498""]"
stu_0182,"[""IT""]","[""ML"", ""coding"", ""design""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_2023"", ""stu_0684"", ""stu_1852"", ""stu_2882""]"
stu_0183,"[""DS""]","[""python"", ""project"", ""clubs"", ""coding"", ""internships""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_3737"", ""stu_4532"", ""stu_4784""]"
stu_0184,"[""DS"", ""Mech""]","[""career"", ""events"", ""clubs"", ""internships"", ""startups""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_2471"", ""stu_1017"", ""stu_3559"", ""stu_2952""]"
stu_0185,"[""Mech""]","[""clubs"", ""design"", ""python"", ""ML"", ""career""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_0716"", ""stu_1567"", ""stu_0043"", ""stu_1767""]"
stu_0186,"[""Mech"", ""CSE""]","[""career"", ""design"", ""project"", ""coding"", ""clubs""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_1539"", ""stu_4264"", ""stu_1159"", ""stu_0996""]"
stu_0187,"[""CSE"", ""ECE""]","[""internships"", ""clubs"", ""python""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_4838"", ""stu_4918""]"
stu_0188,"[""ECE"", ""AI""]","[""python"", ""ML"", ""events"", ""startups"", ""career""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_3660"", ""stu_0832"", ""stu_0385"", ""stu_4180""]"
stu_0189,"[""CSE"", ""IT""]","[""python"", ""ML"", ""startups""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_1079"", ""stu_4821"", ""stu_4158"", ""stu_1134""]"
stu_0190,"[""IT""]","[""coding"", ""ML"", ""internships"", ""project"", ""design""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_4849"", ""stu_2644"", ""stu_3695"", ""stu_1374""]"
stu_0191,"[""DS"", ""CSE""]","[""career"", ""events"", ""internships""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_3629"", ""stu_4437"", ""stu_2201""]"
stu_0192,"[""AI""]","[""clubs"", ""ML"", ""internships""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_0829"", ""stu_0872"", ""stu_1208"", ""stu_0635""]"
stu_0193,"[""AI""]","[""events"", ""project"", ""internships"", ""python""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_1374"", ""stu_1837""]"
stu_0194,"[""CSE"", ""DS""]","[""events"", ""startups"", ""ML"", ""clubs"", ""python""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_1221"", ""stu_4587"", ""stu_2251"", ""stu_4871""]"
stu_0195,"[""Mech""]","[""coding"", ""ML"", ""project"", ""events""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_3798"", ""stu_1148"", ""stu_4394"", ""stu_0757""]"
stu_0196,"[""Mech""]","[""project"", ""design"", ""python"", ""career"", ""clubs""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_0539"", ""stu_2686""]"
stu_0197,"[""Mech"", ""AI""]","[""project"", ""internships"", ""events"", ""design"", ""career""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_1674"", ""stu_4963""]"
stu_0198,"[""IT""]","[""ML"", ""startups"", ""clubs""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_1466"", ""stu_4984""]"
stu_0199,"[""Mech"", ""AI""]","[""events"", ""design"", ""ML"", ""career"", ""internships""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_1523"", ""stu_1432"", ""stu_4822""]"
stu_0200,"[""CSE"", ""ECE""]","[""project"", ""design"", ""internships"", ""startups"", ""career""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_4443"", ""stu_4466"", ""stu_2075""]"
stu_0201,"[""ECE"", ""CSE""]","[""python"", ""internships"", ""events""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_4932"", ""stu_0898"", ""stu_2630""]"
stu_0202,"[""ECE""]","[""career"", ""coding"", ""project"", ""events"", ""clubs""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_1187"", ""stu_3913"", ""stu_1361""]"
stu_0203,"[""CSE""]","[""coding"", ""internships"", ""clubs"", ""design"", ""startups""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_4816"", ""stu_0701"", ""stu_1581"", ""stu_0935""]"
stu_0204,"[""IT"", ""ECE""]","[""career"", ""internships"", ""design""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_2860"", ""stu_0902"", ""stu_2896"", ""stu_3848""]"
stu_0205,"[""Mech"", ""DS""]","[""project"", ""design"", ""internships""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_3523"", ""stu_3298""]"
stu_0206,"[""IT""]","[""ML"", ""career"", ""coding"", ""project""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0568"", ""stu_3155"", ""stu_4614"", ""stu_1550""]"
stu_0207,"[""DS"", ""ECE""]","[""internships"", ""design"", ""startups"", ""ML""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_1848"", ""stu_4378"", ""stu_2367""]"
stu_0208,"[""AI"", ""CSE""]","[""design"", ""clubs"", ""internships"", ""events"", ""ML""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_2699"", ""stu_1683""]"
stu_0209,"[""AI""]","[""python"", ""project"", ""coding"", ""internships""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_1628"", ""stu_0188"", ""stu_0564"", ""stu_2133""]"
stu_0210,"[""CSE"", ""ECE""]","[""clubs"", ""career"", ""coding"", ""ML"", ""events""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_2319"", ""stu_0840"", ""stu_3293""]"
stu_0211,"[""ECE""]","[""career"", ""events"", ""project""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_1771"", ""stu_4752""]"
stu_0212,"[""CSE""]","[""ML"", ""coding"", ""python"", ""design""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_3788"", ""stu_0984"", ""stu_3596""]"
stu_0213,"[""IT"", ""CSE""]","[""internships"", ""coding"", ""design"", ""clubs"", ""python""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_0881"", ""stu_0638"", ""stu_1137"", ""stu_1956""]"
stu_0214,"[""ECE"", ""DS""]","[""ML"", ""events"", ""startups""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_3479"", ""stu_3920""]"
stu_0215,"[""IT""]","[""career"", ""design"", ""startups"", ""clubs"", ""internships""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_0388"", ""stu_1863""]"
stu_0216,"[""DS""]","[""events"", ""internships"", ""ML"", ""startups""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_2938"", ""stu_2085""]"
stu_0217,"[""DS"", ""IT""]","[""python"", ""coding"", ""clubs""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_3914"", ""stu_4322""]"
stu_0218,"[""DS""]","[""startups"", ""clubs"", ""python"", ""design"", ""ML""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_0081"", ""stu_2505"", ""stu_1941""]"
stu_0219,"[""IT""]","[""events"", ""career"", ""python""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_4156"", ""stu_2483"", ""stu_1611""]"
stu_0220,"[""CSE"", ""Mech""]","[""clubs"", ""design"", ""python""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_2672"", ""stu_0512"", ""stu_2832"", ""stu_0824""]"
stu_0221,"[""CSE"", ""Mech""]","[""career"", ""ML"", ""clubs"", ""coding""]","[""08:00-11:00"", ""06:00-09:00""]","[""stu_3956"", ""stu_0162"", ""stu_2935"", ""stu_1886""]"
stu_0222,"[""Mech""]","[""career"", ""python"", ""design"", ""coding""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_0883"", ""stu_0074""]"
stu_0223,"[""Mech"", ""DS""]","[""clubs"", ""python"", ""project"", ""career""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_3714"", ""stu_2363"", ""stu_3252""]"
stu_0224,"[""ECE"", ""Mech""]","[""design"", ""events"", ""startups""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_4358"", ""stu_3944"", ""stu_1252"", ""stu_4972""]"
stu_0225,"[""CSE""]","[""python"", ""events"", ""clubs""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_4297"", ""stu_2361"", ""stu_4666"", ""stu_0924""]"
stu_0226,"[""ECE""]","[""coding"", ""career"", ""design""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_2414"", ""stu_0300""]"
stu_0227,"[""AI"", ""DS""]","[""coding"", ""career"", ""ML""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_3398"", ""stu_4160""]"
stu_0228,"[""CSE"", ""AI""]","[""career"", ""design"", ""clubs"", ""internships"", ""project""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_0087"", ""stu_0918""]"
stu_0229,"[""DS""]","[""project"", ""internships"", ""startups""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_4861"", ""stu_2867"", ""stu_1250""]"
stu_0230,"[""ECE"", ""CSE""]","[""events"", ""clubs"", ""design"", ""internships""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_4128"", ""stu_1500""]"
stu_0231,"[""Mech""]","[""events"", ""clubs"", ""startups""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_2926"", ""stu_0145"", ""stu_3901"", ""stu_2491""]"
stu_0232,"[""ECE""]","[""ML"", ""clubs"", ""design"", ""events"", ""project""]","[""08:00-11:00"", ""12:00-14:00""]","[""stu_0516"", ""stu_0619""]"
stu_0233,"[""AI"", ""IT""]","[""events"", ""startups"", ""clubs"", ""python""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_4536"", ""stu_0360""]"
stu_0234,"[""AI""]","[""clubs"", ""career"", ""design""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_1859"", ""stu_1310""]"
stu_0235,"[""ECE""]","[""ML"", ""career"", ""startups""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_0268"", ""stu_1613"", ""stu_4037""]"
stu_0236,"[""AI"", ""IT""]","[""startups"", ""coding"", ""events""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_2465"", ""stu_2252"", ""stu_3859"", ""stu_4732""]"
stu_0237,"[""ECE""]","[""python"", ""project"", ""events""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_4329"", ""stu_0257""]"
stu_0238,"[""AI""]","[""design"", ""internships"", ""project"", ""python"", ""clubs""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_3423"", ""stu_2129""]"
stu_0239,"[""DS""]","[""coding"", ""internships"", ""clubs"", ""project""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_0585"", ""stu_1281"", ""stu_2278"", ""stu_1272""]"
stu_0240,"[""IT""]","[""career"", ""project"", ""events""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_3893"", ""stu_4720"", ""stu_0910""]"
stu_0241,"[""ECE""]","[""coding"", ""events"", ""clubs"", ""startups"", ""career""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_1386"", ""stu_4874"", ""stu_3072""]"
stu_0242,"[""ECE""]","[""events"", ""python"", ""startups"", ""coding""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_1938"", ""stu_1967"", ""stu_1558"", ""stu_3894""]"
stu_0243,"[""IT""]","[""internships"", ""career"", ""ML"", ""clubs"", ""startups""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_3061"", ""stu_3001"", ""stu_0206"", ""stu_3941""]"
stu_0244,"[""IT"", ""ECE""]","[""events"", ""python"", ""internships"", ""project"", ""design""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_0699"", ""stu_2499"", ""stu_2182""]"
stu_0245,"[""AI""]","[""career"", ""startups"", ""project""]","[""12:00-14:00"", ""17:00-19:00""]","[""stu_3661"", ""stu_2254""]"
stu_0246,"[""AI""]","[""ML"", ""events"", ""coding"", ""internships""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_0577"", ""stu_0271"", ""stu_3376"", ""stu_0902""]"
stu_0247,"[""AI"", ""DS""]","[""project"", ""ML"", ""internships""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_3621"", ""stu_2424"", ""stu_0264""]"
stu_0248,"[""IT""]","[""project"", ""python"", ""internships"", ""career"", ""ML""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_0999"", ""stu_3855""]"
stu_0249,"[""IT"", ""AI""]","[""ML"", ""project"", ""internships"", ""design"", ""events""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_2655"", ""stu_1211""]"
stu_0250,"[""IT""]","[""clubs"", ""career"", ""project""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_0376"", ""stu_3441"", ""stu_4925"", ""stu_3654""]"
stu_0251,"[""IT""]","[""project"", ""career"", ""ML"", ""startups""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_4563"", ""stu_4594"", ""stu_0175""]"
stu_0252,"[""ECE""]","[""project"", ""startups"", ""internships""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_3713"", ""stu_4815"", ""stu_0972""]"
stu_0253,"[""DS"", ""IT""]","[""design"", ""python"", ""ML"", ""internships""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_4217"", ""stu_0546""]"
stu_0254,"[""ECE""]","[""design"", ""startups"", ""project"", ""clubs""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_4702"", ""stu_4922""]"
stu_0255,"[""CSE"", ""ECE""]","[""ML"", ""career"", ""design"", ""python"", ""internships""]","[""20:00-23:00"", ""08:00-11:00""]","[""stu_3991"", ""stu_3460""]"
stu_0256,"[""CSE"", ""DS""]","[""coding"", ""career"", ""clubs""]","[""06:00-09:00"", ""12:00-14:00""]","[""stu_2820"", ""stu_1928"", ""stu_2333""]"
stu_0257,"[""IT""]","[""startups"", ""design"", ""events""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_1885"", ""stu_2102"", ""stu_2539"", ""stu_4114""]"
stu_0258,"[""IT"", ""CSE""]","[""clubs"", ""events"", ""career""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_4136"", ""stu_0506"", ""stu_2268""]"
stu_0259,"[""AI"", ""Mech""]","[""startups"", ""design"", ""events"", ""python"", ""coding""]","[""20:00-23:00"", ""06:00-09:00""]","[""stu_3099"", ""stu_4359"", ""stu_0072"", ""stu_2164""]"
stu_0260,"[""ECE"", ""DS""]","[""design"", ""ML"", ""startups"", ""clubs"", ""python""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_3585"", ""stu_1006""]"
stu_0261,"[""AI""]","[""project"", ""career"", ""ML""]","[""17:00-19:00"", ""20:00-23:00""]","[""stu_3401"", ""stu_1398"", ""stu_0679""]"
stu_0262,"[""ECE"", ""DS""]","[""events"", ""startups"", ""python""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_0170"", ""stu_0857"", ""stu_2129"", ""stu_2067""]"
stu_0263,"[""CSE""]","[""python"", ""internships"", ""events"", ""project""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_0725"", ""stu_1918"", ""stu_4353"", ""stu_3027""]"
stu_0264,"[""ECE"", ""Mech""]","[""project"", ""design"", ""coding"", ""python""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_0415"", ""stu_3744"", ""stu_3525"", ""stu_0976""]"
stu_0265,"[""Mech"", ""ECE""]","[""events"", ""startups"", ""career"", ""ML"", ""coding""]","[""08:00-11:00"", ""20:00-23:00""]","[""stu_3158"", ""stu_4943""]"
stu_0266,"[""CSE"", ""AI""]","[""design"", ""ML"", ""python"", ""startups"", ""coding""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_4037"", ""stu_1499""]"
stu_0267,"[""IT"", ""ECE""]","[""design"", ""clubs"", ""events""]","[""20:00-23:00"", ""17:00-19:00""]","[""stu_2905"", ""stu_2364""]"
stu_0268,"[""AI""]","[""ML"", ""career"", ""clubs"", ""startups""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_4353"", ""stu_0994"", ""stu_1201"", ""stu_2160""]"
stu_0269,"[""IT"", ""AI""]","[""ML"", ""clubs"", ""python"", ""project""]","[""06:00-09:00"", ""08:00-11:00""]","[""stu_4707"", ""stu_0427"", ""stu_4513"", ""stu_1625""]"
stu_0270,"[""AI"", ""Mech""]","[""events"", ""python"", ""project""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_0719"", ""stu_0494""]"
stu_0271,"[""CSE"", ""Mech""]","[""project"", ""internships"", ""startups""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_1459"", ""stu_3053"", ""stu_2110""]"
stu_0272,"[""Mech""]","[""design"", ""python"", ""project""]","[""06:00-09:00"", ""17:00-19:00""]","[""stu_0745"", ""stu_1249""]"
stu_0273,"[""IT""]","[""coding"", ""python"", ""internships"", ""project""]","[""12:00-14:00"", ""08:00-11:00""]","[""stu_1824"", ""stu_1080""]"
stu_0274,"[""IT"", ""AI""]","[""events"", ""internships"", ""design"", ""career"", ""clubs""]","[""12:00-14:00"", ""20:00-23:00""]","[""stu_0483"", ""stu_2149""]"
stu_0275,"[""AI"", ""DS""]","[""python"", ""internships"", ""coding""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_2979"", ""stu_3831""]"
stu_0276,"[""AI"", ""CSE""]","[""coding"", ""internships"", ""ML""]","[""12:00-14:00"", ""06:00-09:00""]","[""stu_4442"", ""stu_4925"", ""stu_4287""]"
stu_0277,"[""IT"", ""DS""]","[""project"", ""python"", ""internships"", ""coding"", ""career""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_3684"", ""stu_2127"", ""stu_3780"", ""stu_2163""]"
stu_0278,"[""IT""]","[""events"", ""ML"", ""project"", ""coding""]","[""17:00-19:00"", ""06:00-09:00""]","[""stu_3984"", ""stu_2395"", ""stu_2585"", ""stu_0594""]"
stu_0279,"[""CSE""]","[""startups"", ""python"", ""events""]","[""06:00-09:00"", ""20:00-23:00""]","[""stu_2998"", ""stu_0355"", ""stu_0149""]"
stu_0280,"[""CSE""]","[""career"", ""coding"", ""clubs"", ""design"", ""internships""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_2669"", ""stu_3201""]"
stu_0281,"[""AI"", ""Mech""]","[""events"", ""design"", ""coding"", ""project""]","[""08:00-11:00"", ""17:00-19:00""]","[""stu_2176"", ""stu_3290"", ""stu_2049"", ""stu_4258""]"
stu_0282,"[""AI"", ""CSE""]","[""startups"", ""internships"", ""design""]","[""20:00-23:00"", ""12:00-14:00""]","[""stu_1798"", ""stu_0801""]"
stu_0283,"[""CSE"", ""Mech""]","[""project"", ""ML"", ""design""]","[""17:00-19:00"", ""12:00-14:00""]","[""stu_3885"", ""stu_4921""]"
stu_0284,"[""Mech""]","[""clubs"", ""python"", ""internships""]","[""17:00-19:00"", ""08:00-11:00""]","[""stu_1905"", ""stu_1498""]"
